X,Y,Computed_Area,Computed Perimeter,Border Index,Minimum Ellipse Ratio,Minimum Ellipse Rotation,Minimum Enclosing Circle,Compactness,Edge Count,homogeneity,contrast,dissimilarity,entropy,mean,variance,std.Dev
2282.7,734.9,108.0,60.0,840.0,0.505445018693,166.171401978,10.2613019943,0.376991122961,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2288.4,696.0,85.0,48.0,552.0,0.677492534684,164.026641846,7.38391113281,0.463603079319,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2295.8,559.8,190.0,88.0,1760.0,0.854289683113,155.948043823,11.2977828979,0.308317482471,59.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2292.2,706.9,18.0,24.0,144.0,0.620479619196,114.359069824,3.78728532791,0.392699092627,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2294.9,537.0,14.0,22.0,121.0,0.479701619272,156.906829834,4.15206289291,0.363490074873,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2049.6,878.8,197.0,86.0,1763.0,0.452968231324,117.994400024,13.8189001083,0.334718108177,64.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2060.3,833.2,146.0,60.0,900.0,0.717712328162,7.37269020081,10.3000001907,0.509636163712,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2066.6,863.7,154.0,74.0,1258.0,0.711881697424,125.713790894,10.2874689102,0.353400498629,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2060.4,938.3,20.0,24.0,144.0,0.765678063881,34.8230667114,3.74925661087,0.436332345009,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2073.6,776.2,126.0,58.0,812.0,0.775381131594,75.7745895386,8.69018268585,0.470678597689,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2074.1,931.8,160.0,72.0,1224.0,0.602162876357,140.933746338,11.021481514,0.38785097003,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2075.9,992.9,64.0,44.0,484.0,0.531201154474,44.7993087769,6.92861604691,0.415417224169,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2082.2,907.3,72.0,44.0,484.0,0.674513545561,96.2383041382,6.71477842331,0.467344373465,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2082.2,982.0,12.0,34.0,289.0,0.524289866151,155.885757446,5.54671955109,0.130446746945,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2094.3,827.3,220.0,90.0,1890.0,0.470047024702,149.175628662,13.1299753189,0.341308832169,63.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2103.9,799.1,238.0,92.0,2024.0,0.456545387219,99.6767349243,15.4585809708,0.35335496068,56.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2101.7,928.6,425.0,118.0,3186.0,0.940921463559,97.5668029785,15.0457239151,0.383561313152,79.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2094.2,875.3,41.0,32.0,256.0,0.541870549318,167.945159912,5.57691001892,0.503145694733,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2106.0,1010.2,121.0,54.0,729.0,0.932890846125,154.878326416,7.3736782074,0.52144408226,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2116.9,781.4,13.0,20.0,100.0,0.856980655732,51.49609375,2.7681221962,0.408407062292,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2119.2,836.0,65.0,44.0,462.0,0.67103409194,157.64263916,6.90945005417,0.42190811038,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2127.2,958.0,88.0,74.0,1184.0,0.419631650589,87.1471633911,11.6189289093,0.201943144202,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2146.2,862.9,293.0,112.0,3024.0,0.293725851973,97.0263824463,21.1714477539,0.293522536755,56.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2132.8,977.3,40.0,46.0,529.0,0.470707086619,33.5323524475,6.80323314667,0.237549543381,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2134.6,1021.4,39.0,36.0,324.0,0.773740457663,50.1956291199,5.10250234604,0.378154695034,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2139.2,927.7,23.0,28.0,196.0,0.485445078466,149.584152222,4.60629987717,0.368656277657,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2139.0,788.4,25.0,30.0,225.0,0.410078399384,169.003967285,5.75787496567,0.349065870047,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2145.5,980.3,79.0,52.0,676.0,0.462689357508,33.489944458,8.32007980347,0.367138803005,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2148.4,994.7,69.0,48.0,576.0,0.697079551346,99.9337921143,7.28319978714,0.376336634159,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2155.1,909.7,221.0,98.0,2205.0,0.734690530161,42.037437439,13.8291358948,0.28916785121,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2159.3,809.6,238.0,98.0,2303.0,0.657661035277,32.4067153931,13.6962747574,0.311411529779,61.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2153.2,890.9,14.0,20.0,100.0,0.737675382368,74.8004455566,3.13262271881,0.439823001623,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2167.8,885.6,142.0,60.0,900.0,0.795976848007,66.5739974976,8.31356906891,0.495673537254,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2170.9,952.9,33.0,34.0,289.0,0.55997130875,33.2914466858,5.3767580986,0.358728587627,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2182.7,775.2,48.0,44.0,484.0,0.412485893924,27.9645366669,7.6560254097,0.311562895775,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2192.7,1018.9,218.0,104.0,2392.0,0.591270749079,168.222442627,14.2734956741,0.253279298544,62.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2188.3,857.5,23.0,28.0,196.0,0.856254701349,118.982269287,3.7536752224,0.368656277657,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2203.8,791.1,196.0,96.0,2112.0,0.422886662185,136.509963989,14.7563447952,0.267253547907,64.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2204.1,826.7,314.0,108.0,2754.0,0.574349518505,42.0531959534,16.1631259918,0.338292241096,71.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2201.6,969.9,67.0,52.0,676.0,0.401677589478,150.008087158,8.524766922,0.311370879412,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2204.4,910.5,88.0,56.0,756.0,0.368560714415,154.289215088,9.4541425705,0.352627784014,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2207.0,855.8,57.0,50.0,600.0,0.390184882374,71.9196929932,8.14286518097,0.286513268948,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2203.8,956.0,37.0,38.0,361.0,0.802326218627,23.8871803284,5.36468791962,0.321991503239,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2206.5,863.6,10.0,22.0,121.0,0.419916994059,52.760181427,3.71371769905,0.259635776281,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2218.1,986.8,243.0,92.0,2024.0,0.598471803354,0.0812295898795,14.056763649,0.360778361559,63.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2221.1,875.4,50.0,42.0,441.0,0.624284670024,52.4098320007,6.22276878357,0.356189638376,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2221.0,917.6,41.0,34.0,289.0,0.71221034442,2.16652965546,5.27815961838,0.445693075657,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2230.3,1004.4,104.0,58.0,841.0,0.732171484876,60.6615600586,7.74214792252,0.388496607542,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2232.7,909.0,177.0,84.0,1554.0,0.617780366614,8.60855960846,11.5668516159,0.31522783637,55.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2235.8,807.5,167.0,76.0,1292.0,0.671443584189,82.2766647339,10.415230751,0.363328248262,59.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237.1,950.0,104.0,60.0,870.0,0.757923686415,20.6501159668,8.81538009644,0.363028496504,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2243.9,875.1,83.0,48.0,576.0,0.759671333847,178.068969727,7.22836923599,0.452694773674,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2246.5,794.6,21.0,32.0,256.0,0.450322290083,138.021331787,5.47452497482,0.257708787918,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2252.2,820.9,195.0,76.0,1406.0,0.833743675665,37.8337020874,10.6988925934,0.42424556613,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2265.0,920.2,140.0,74.0,1369.0,0.321738583479,160.734512329,13.240609169,0.321273177862,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2279.0,807.5,218.0,90.0,1845.0,0.589031348039,26.0319538116,13.2004861832,0.338206022978,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2285.0,880.4,162.0,66.0,1089.0,0.921889751997,125.908111572,9.67347240448,0.467344373465,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2288.7,777.5,164.0,70.0,1190.0,0.606841049365,153.729492188,10.4279556274,0.420588731766,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2297.5,861.2,243.0,96.0,2160.0,0.596893677239,15.8382139206,14.1414165497,0.331339865923,56.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2301.4,972.6,73.0,46.0,529.0,0.645410673577,150.625900269,6.81943511963,0.43352791667,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2054.2,1233.2,96.0,48.0,576.0,0.78363708809,108.601989746,6.93363714218,0.523598790169,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2056.9,1062.2,77.0,52.0,676.0,0.825250565281,140.1275177,8.00744915009,0.357844144106,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2059.1,1143.0,97.0,50.0,625.0,0.485364250304,1.25808811188,8.77013397217,0.48757520318,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2063.2,1037.5,92.0,50.0,625.0,0.661387222385,128.850921631,7.64182376862,0.462442427874,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2075.2,1231.9,82.0,56.0,784.0,0.409594166092,157.508743286,9.6209936142,0.328584939241,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2083.4,1064.0,34.0,34.0,289.0,0.51592317121,167.771820068,5.75787496567,0.369599163532,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2087.3,1040.4,73.0,48.0,576.0,0.708601355135,34.5824127197,7.04781913757,0.398153245449,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2088.9,1181.0,101.0,50.0,625.0,0.786416256533,38.400806427,7.35313892365,0.507681369781,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2102.1,1124.2,47.0,56.0,756.0,0.497779751001,35.4789047241,8.79295730591,0.188335284591,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2102.6,1086.4,105.0,60.0,900.0,0.39317870738,24.0059375763,10.2613019943,0.366519153118,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2104.1,1278.5,156.0,64.0,1024.0,0.718611557465,10.5948448181,9.6209936142,0.478602021933,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2111.6,1043.3,213.0,86.0,1634.0,0.806394485717,117.53616333,11.2948322296,0.361903309822,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2120.0,1202.0,132.0,56.0,784.0,0.834669946032,102.983459473,8.01669597626,0.528941631317,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2115.4,1245.2,33.0,30.0,225.0,0.660448530206,28.3377285004,5.0721616745,0.460766941309,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2123.3,1162.1,22.0,24.0,144.0,0.746037756257,126.11907196,3.47597455978,0.479965567589,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2123.2,1231.9,27.0,30.0,225.0,0.397001025364,157.577178955,5.54671955109,0.376991122961,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2130.8,1178.6,108.0,56.0,784.0,0.557838048356,135.375900269,8.14286422729,0.432770431042,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2129.1,1098.6,31.0,32.0,256.0,0.978649053776,70.366645813,4.17425441742,0.380427241325,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2129.2,1276.0,12.0,24.0,144.0,0.421260332394,136.070709229,3.71371769905,0.261799395084,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2140.9,1054.0,103.0,52.0,676.0,0.487778266701,21.5182876587,9.21259975433,0.47867462039,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2145.8,1235.9,100.0,56.0,756.0,0.504640021392,152.137817383,9.21259975433,0.400713354349,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2152.2,1080.7,42.0,44.0,484.0,0.279134925571,161.286880493,8.14286518097,0.272617548704,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2153.7,1197.2,81.0,50.0,600.0,0.643942964498,25.3113479614,7.39977550507,0.407150417566,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2157.6,1279.0,107.0,60.0,870.0,0.530447059275,147.16557312,9.99949169159,0.373500466347,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2170.4,1134.2,365.0,116.0,3074.0,0.703671748065,168.88104248,16.3669548035,0.340868443251,82.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2164.9,1164.7,46.0,44.0,440.0,0.808626657431,169.687011719,6.45582056046,0.298581123352,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2168.5,1234.7,178.0,86.0,1806.0,0.381656319618,178.753616333,15.9733037949,0.30243563652,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2167.1,1051.7,101.0,80.0,1440.0,0.320447796257,174.586074829,14.056763649,0.198313042521,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2173.2,1076.7,134.0,58.0,841.0,0.861925958843,163.781356812,8.30412578583,0.500562906265,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2170.8,1277.6,79.0,44.0,484.0,0.877707234915,8.2367773056,6.37019824982,0.512780606747,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2192.4,1247.5,409.0,114.0,3135.0,0.715663757982,51.0684623718,14.9743080139,0.395479023457,79.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2189.3,1084.6,97.0,84.0,1512.0,0.411688456887,167.324264526,12.370724678,0.17275197804,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2200.7,1217.6,81.0,48.0,576.0,0.854500074992,84.2437667847,6.95581197739,0.441786468029,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2203.8,1119.8,166.0,64.0,1024.0,0.816096051124,26.4931621552,8.76399707794,0.509281635284,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2200.9,1084.3,20.0,24.0,144.0,0.497080226151,32.1408805847,4.15206289291,0.436332345009,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2208.8,1258.6,256.0,86.0,1763.0,0.890495994555,18.4857730865,12.3107032776,0.434963613749,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2225.8,1148.2,153.0,74.0,1369.0,0.502909510016,40.3670539856,10.5402946472,0.351105690002,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2232.1,1227.4,44.0,44.0,396.0,0.717121026263,157.553604126,6.28637599945,0.285599350929,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2232.3,1255.6,54.0,36.0,324.0,0.619256631056,156.373382568,6.02792024612,0.523598790169,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2247.8,1056.3,53.0,36.0,324.0,0.907975880178,149.537384033,5.0721616745,0.513902485371,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2253.1,1224.3,194.0,84.0,1764.0,0.324554989218,156.320236206,13.7129325867,0.345503956079,54.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2252.8,1152.8,226.0,96.0,2208.0,0.436770379636,19.4856452942,15.3639268875,0.308159708977,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2252.7,1176.6,96.0,52.0,676.0,0.539911154211,156.653656006,8.63297271729,0.446143329144,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2264.9,1110.2,139.0,64.0,1024.0,0.794681110257,138.043777466,9.13370704651,0.426446676254,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2265.4,1059.2,68.0,46.0,529.0,0.63497030432,5.49556207657,7.28319978714,0.403834223747,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2272.5,1151.2,42.0,42.0,420.0,0.491467799255,29.3789806366,6.4822602272,0.299199312925,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2279.6,1173.5,149.0,74.0,1332.0,0.493030598293,40.4535865784,11.5157499313,0.341926455498,55.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2284.7,1084.7,142.0,78.0,1521.0,0.283269414128,154.666687012,14.1695213318,0.293297946453,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2294.4,1242.4,551.0,134.0,4422.0,0.529920689289,50.5357475281,21.2339935303,0.385613173246,79.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2294.6,1213.7,435.0,128.0,3584.0,0.705970130785,26.0799560547,17.3119678497,0.33364084363,74.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2290.5,1052.0,146.0,70.0,1190.0,0.593457544809,173.364883423,10.827255249,0.374426573515,44.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2289.6,1024.8,23.0,30.0,225.0,0.485386578007,126.672241211,4.60629987717,0.32114058733,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2056.3,1400.7,110.0,62.0,961.0,0.325933423174,13.5492372513,12.0227966309,0.359599590302,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2056.2,1464.8,34.0,30.0,225.0,0.830454706009,40.637550354,4.64363050461,0.474729567766,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2065.0,1443.7,56.0,58.0,841.0,0.293789458448,29.0681705475,10.4279556274,0.209190487862,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2061.3,1414.9,17.0,24.0,144.0,0.595984243968,12.1819467545,4.15206289291,0.370882481337,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2076.8,1464.2,201.0,104.0,2392.0,0.394352136158,76.089225769,15.9898996353,0.233528167009,68.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2075.1,1312.7,222.0,76.0,1406.0,0.903112858939,153.243652344,9.85019683838,0.482987254858,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2073.0,1394.1,158.0,70.0,1225.0,0.359077355976,9.48044586182,13.0387582779,0.405201345682,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2075.0,1443.9,27.0,52.0,650.0,0.341966696956,47.3233909607,9.11128044128,0.125477820635,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2075.5,1425.8,29.0,30.0,225.0,0.559061378361,49.8349075317,4.60629987717,0.404916375875,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2083.0,1333.6,153.0,84.0,1596.0,0.895498222009,15.2922830582,11.5914039612,0.272485077381,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2080.0,1369.8,64.0,46.0,506.0,0.667323620442,109.932441711,6.51429224014,0.380079269409,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2088.4,1303.7,98.0,54.0,702.0,0.488687816885,112.898017883,9.00882053375,0.422326624393,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2085.8,1512.8,78.0,46.0,529.0,0.666861974568,140.85458374,6.45404481888,0.463221609592,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2098.4,1446.5,358.0,114.0,3021.0,0.758577124533,28.9273395538,15.5716190338,0.346165031195,67.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2090.0,1435.2,14.0,18.0,81.0,0.676955517258,23.4778747559,3.00294017792,0.54299134016,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2099.2,1369.1,60.0,42.0,441.0,0.795479045041,130.033874512,6.14099740982,0.427427560091,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2099.4,1506.6,105.0,58.0,841.0,0.415911688317,159.406616211,10.2613019943,0.392232149839,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2100.9,1386.2,95.0,50.0,600.0,0.657273577659,14.011885643,7.57459306717,0.477522104979,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2114.2,1301.8,103.0,52.0,676.0,0.649958895916,145.482299805,8.17645835876,0.47867462039,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2115.5,1286.3,129.0,56.0,784.0,0.574686853899,6.17032194138,9.14163398743,0.516920268536,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2115.5,1407.2,86.0,48.0,576.0,0.683156715926,34.5335578918,6.92748594284,0.469057232141,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2121.2,1377.8,190.0,72.0,1260.0,0.806009929382,59.388381958,9.67131233215,0.460573017597,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2120.8,1344.6,37.0,46.0,483.0,0.592711738339,127.669639587,6.7561378479,0.219733327627,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2124.3,1362.8,129.0,56.0,756.0,0.544852558503,81.3067474365,9.12582302094,0.516920268536,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2121.2,1447.2,25.0,36.0,306.0,0.679218439345,179.13180542,6.17999982834,0.242406845093,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2125.8,1474.5,54.0,40.0,400.0,0.794201296247,56.9959526062,5.36468791962,0.424115031958,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2136.2,1339.8,111.0,60.0,900.0,0.68806572663,13.799870491,9.28429412842,0.387463092804,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2135.0,1399.3,78.0,48.0,576.0,0.617757600563,35.4104003906,7.6560254097,0.425424009562,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2135.4,1442.8,17.0,26.0,169.0,0.561012568971,138.171630859,3.92212319374,0.316018223763,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2146.4,1288.9,172.0,78.0,1443.0,0.783481043783,109.089935303,10.3513717651,0.35526227951,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2149.0,1312.2,105.0,74.0,1258.0,0.501272107642,132.545593262,10.5669164658,0.240954890847,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2146.2,1491.1,22.0,24.0,144.0,0.806646954944,46.1682929993,3.45017266273,0.479965567589,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2159.6,1394.2,133.0,90.0,1890.0,0.36592236891,60.8939399719,15.3639268875,0.206336721778,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2149.0,1483.0,12.0,20.0,100.0,0.382422765258,41.6953926086,3.71371769905,0.376991122961,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2165.2,1419.5,171.0,74.0,1369.0,0.434217089089,60.4746360779,12.2088680267,0.392412215471,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2165.1,1299.3,89.0,66.0,1023.0,0.526268656984,131.264938354,9.28756141663,0.256750911474,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2168.8,1469.4,53.0,40.0,400.0,0.694755242241,46.0270690918,5.55290031433,0.416261017323,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2169.4,1380.4,31.0,38.0,342.0,0.806792518649,7.24255895615,5.4120388031,0.269776672125,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2181.6,1299.3,52.0,54.0,702.0,0.36937923886,49.2112846375,8.44662857056,0.224091663957,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2178.1,1428.5,25.0,30.0,225.0,0.733660635081,19.0935916901,4.66352367401,0.349065870047,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2194.6,1503.9,231.0,98.0,2156.0,0.413861692466,95.6613388062,15.4499998093,0.30225238204,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2186.4,1400.1,76.0,48.0,552.0,0.707691263483,32.7172813416,7.15460824966,0.414515703917,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2188.2,1413.7,51.0,40.0,400.0,0.521597827247,61.2999839783,6.22276878357,0.400553107262,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2193.2,1356.9,51.0,34.0,289.0,0.689106689399,56.2192611694,5.30224990845,0.554398715496,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2191.8,1426.7,26.0,30.0,225.0,0.756020104238,166.394958496,4.66352367401,0.363028496504,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2196.9,1303.1,85.0,44.0,484.0,0.797806528025,21.9486980438,6.40356397629,0.55172598362,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2197.7,1393.1,70.0,44.0,484.0,0.920263806133,92.7055282593,6.24153232574,0.454362601042,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2198.6,1530.2,93.0,62.0,961.0,0.43604133413,7.69872808456,10.827255249,0.304025113583,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2218.9,1466.6,37.0,36.0,324.0,0.834785558541,45.9195556641,4.75966739655,0.35876211524,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2220.1,1436.3,37.0,38.0,361.0,0.406854980222,51.1588287354,6.00588035583,0.321991503239,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2225.2,1294.8,130.0,68.0,1122.0,0.578963691928,17.6795940399,11.0934391022,0.353293299675,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2225.2,1359.5,53.0,44.0,484.0,0.595476554066,26.1492385864,7.00475740433,0.344017386436,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2231.0,1433.8,26.0,28.0,196.0,0.555200776255,50.783821106,4.43019771576,0.416741907597,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2233.7,1448.9,81.0,52.0,676.0,0.707567831455,67.7560272217,7.28319978714,0.376433432102,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2230.4,1463.4,16.0,24.0,144.0,0.701644609533,150.80241394,3.64159989357,0.349065870047,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2235.8,1364.6,94.0,54.0,729.0,0.523780146735,35.1447906494,8.89115715027,0.40508878231,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2236.7,1534.2,23.0,26.0,169.0,0.504502070893,26.3002490997,4.85850000381,0.427554011345,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2240.1,1503.3,69.0,42.0,441.0,0.650619545993,4.39094400406,6.71477842331,0.491541713476,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
